City,Neighborhood,Latitude/Longitude,Latitude,Longitude
Cary,Carr Hills,"[35.783000099999995, -78.79176572819475]",35.783000099999995,-78.79176572819475
Cary,Carramore,"[35.79945925, -78.85345757279097]",35.79945925,-78.85345757279097
Cary,Carrington Estates,"[nan, nan]",,
Cary,Carrousel Park,"[nan, nan]",,
Cary,Cary Park,"[35.8246306, -78.89595700971655]",35.8246306,-78.89595700971655
Cary,Cary Pines,"[35.80499575, -78.79175954883411]",35.80499575,-78.79175954883411
Cary,Carystone Park Townhomes,"[nan, nan]",,
Cary,Castlebrook,"[35.7756671, -78.81216817457094]",35.7756671,-78.81216817457094
Cary,Catherwood Place,"[35.7546729, -78.7559919535552]",35.7546729,-78.7559919535552
Cary,Cedar Creek,"[36.088753, -78.485502]",36.088753,-78.485502
Cary,Center Court Cluster Homes,"[35.7601611, -78.7954176]",35.7601611,-78.7954176
Cary,Charleston Woods,"[35.776367449999995, -78.83220410687204]",35.776367449999995,-78.83220410687204
Cary,Chatham Woods,"[35.845361, -79.048744]",35.845361,-79.048744
Cary,Chesney Glen,"[35.7783626, -78.87444769306973]",35.7783626,-78.87444769306973
Cary,Cheverly,"[35.7618071, -78.80329985776535]",35.7618071,-78.80329985776535
Cary,Chimney Rise Townhomes,"[35.762832849999995, -78.80108597141383]",35.762832849999995,-78.80108597141383
Cary,Churchill Downs,"[35.753458050000006, -78.78462451644722]",35.753458050000006,-78.78462451644722
Cary,Claridge Place,"[35.7747143, -78.78506910279508]",35.7747143,-78.78506910279508
Cary,Clubhomes,"[nan, nan]",,
Cary,Coles Creek at Weatherstone,"[35.7900437, -78.80795209541839]",35.7900437,-78.80795209541839
Cary,Colonial Townes,"[35.7564149, -78.8119151]",35.7564149,-78.8119151
Cary,Concannon Townhomes,"[35.75815585, -78.78897830232741]",35.75815585,-78.78897830232741
Cary,Cornwall Village,"[35.77449235, -78.78430146468884]",35.77449235,-78.78430146468884
Cary,Coronado Village,"[35.78018325, -78.77236236137784]",35.78018325,-78.77236236137784
Cary,Cotswold,"[35.6933958, -78.7929877677952]",35.6933958,-78.7929877677952
Cary,Courtney Pines,"[35.7696106, -78.79389398952193]",35.7696106,-78.79389398952193
Cary,Courtyards of Preston,"[35.8081285, -78.84691013107793]",35.8081285,-78.84691013107793
Cary,Coventry,"[35.7527206, -78.78187855329276]",35.7527206,-78.78187855329276
Cary,Coventry Woods,"[35.74049515, -78.74979684344538]",35.74049515,-78.74979684344538
Cary,Creekview Bungalows,"[35.5626842, -78.80923208861046]",35.5626842,-78.80923208861046
Cary,Crown Pointe,"[35.77068105, -78.82717160079986]",35.77068105,-78.82717160079986
Cary,Dail,"[35.648553, -78.6943145]",35.648553,-78.6943145
Cary,Danbury,"[35.709679949999995, -78.80406462144367]",35.709679949999995,-78.80406462144367
Cary,Davidson Point Townhomes,"[nan, nan]",,
Cary,Devereaux,"[35.76887685, -78.86276167853225]",35.76887685,-78.86276167853225
Cary,Devintage,"[nan, nan]",,
Cary,Dogwood Estates,"[35.8135152, -78.77492729672292]",35.8135152,-78.77492729672292
Cary,Downing Place,"[35.7513536, -78.78062826592605]",35.7513536,-78.78062826592605
Cary,Drawbridge,"[35.77121685, -78.81946944127591]",35.77121685,-78.81946944127591
Cary,Dublin Woods,"[35.8162471, -78.767350328574]",35.8162471,-78.767350328574
Cary,Dutchess Village,"[35.78734335, -78.80169964084342]",35.78734335,-78.80169964084342
Cary,Edinborough Pointe,"[35.7230016, -78.75798189149006]",35.7230016,-78.75798189149006
Cary,Evans Estates,"[35.80662215, -78.79004763365937]",35.80662215,-78.79004763365937
Cary,Evergreen,"[35.766947, -78.8273258860306]",35.766947,-78.8273258860306
Cary,Excalibur,"[35.779411350000004, -78.84689531977213]",35.779411350000004,-78.84689531977213
Cary,Fairfax of The Parkway,"[35.78348285, -78.83379262723655]",35.78348285,-78.83379262723655
Cary,Fairview Townhomes,"[35.75815585, -78.78897830232741]",35.75815585,-78.78897830232741
Cary,Fairways of Lochmere,"[35.7259817, -78.76882644099823]",35.7259817,-78.76882644099823
Cary,Fairwinds of Lochmere,"[35.72555, -78.7687]",35.72555,-78.7687
Cary,Falconers Ridge,"[35.7243239, -78.79217090370564]",35.7243239,-78.79217090370564
Cary,Farmington Woods,"[nan, nan]",,
Cary,Farren Forest,"[35.7564617, -78.77252409774114]",35.7564617,-78.77252409774114
Cary,Fenton Estate,"[nan, nan]",,
Cary,Fernwood,"[35.70899435, -78.79420737459785]",35.70899435,-78.79420737459785
Cary,Fieldstone Village,"[35.7917093, -78.87414853342233]",35.7917093,-78.87414853342233
Cary,Fishers Creek,"[35.81276, -78.79638140042178]",35.81276,-78.79638140042178
Cary,Forest Creek,"[35.71151555, -78.789259642708]",35.71151555,-78.789259642708
Cary,Forest Park,"[35.7867814, -78.77202527283977]",35.7867814,-78.77202527283977
Cary,Fox Chase,"[35.765523099999996, -78.7972820829331]",35.765523099999996,-78.7972820829331
Cary,Foxwerth,"[nan, nan]",,
Cary,Franklin Heights,"[35.7423419, -78.75383468040397]",35.7423419,-78.75383468040397
Cary,Gabel Farms,"[nan, nan]",,
Cary,Gallup,"[35.7931882, -79.0421836]",35.7931882,-79.0421836
Cary,Georgetowne,"[35.7965661, -78.84271431405105]",35.7965661,-78.84271431405105
Cary,Giverny,"[35.769554, -78.8406946]",35.769554,-78.8406946
Cary,Gleneagles,"[35.7278257, -78.7718574]",35.7278257,-78.7718574
Cary,Glenkirk,"[35.7953698, -78.8114059251258]",35.7953698,-78.8114059251258
Cary,Glenmitt Stone,"[35.689282649999996, -78.78877417327188]",35.689282649999996,-78.78877417327188
Cary,Glenridge,"[35.7071161, -78.78927018309545]",35.7071161,-78.78927018309545
Cary,Glover Acres,"[nan, nan]",,
Cary,Goodwood,"[35.785395199999996, -78.80156089667949]",35.785395199999996,-78.80156089667949
Cary,Governor's Row,"[35.8136948, -78.78062887016628]",35.8136948,-78.78062887016628
Cary,Greenwood Acres,"[35.76553715, -78.75834212330679]",35.76553715,-78.75834212330679
Cary,Greenwood Forest,"[35.77362775, -78.77464948744047]",35.77362775,-78.77464948744047
Cary,Hadley Place,"[35.79444275, -78.86390283373782]",35.79444275,-78.86390283373782
Cary,Hampstead Park,"[35.7819116, -78.81213336284289]",35.7819116,-78.81213336284289
Cary,Hampton Park Townhomes,"[nan, nan]",,
Cary,Hanover Place,"[35.759820649999995, -78.78045773076548]",35.759820649999995,-78.78045773076548
Cary,Harbour Towne,"[nan, nan]",,
Cary,Harmony Glen,"[35.6925003, -78.80753887270794]",35.6925003,-78.80753887270794
Cary,Harrison Place,"[35.817658699999996, -78.77954645755952]",35.817658699999996,-78.77954645755952
Cary,Harvest Ridge,"[35.7817906, -78.80176294982003]",35.7817906,-78.80176294982003
Cary,Hazelwood,"[35.80622005, -78.80321672838518]",35.80622005,-78.80321672838518
Cary,Hearthstone Farms,"[35.8077079, -78.76744934033205]",35.8077079,-78.76744934033205
Cary,Hemlock Ridge,"[35.71673905, -78.7796018289084]",35.71673905,-78.7796018289084
Cary,Heritage Pines,"[35.8087544, -78.8661946]",35.8087544,-78.8661946
Cary,Hermitage Park,"[35.804377450000004, -78.80329955522899]",35.804377450000004,-78.80329955522899
Cary,Hickory Ridge,"[nan, nan]",,
Cary,Highcroft,"[35.798706749999994, -78.8852923960065]",35.798706749999994,-78.8852923960065
Cary,Highland Oaks,"[35.7871144, -78.81548426741963]",35.7871144,-78.81548426741963
Cary,Highland Park,"[35.79556245, -78.77262454040726]",35.79556245,-78.77262454040726
Cary,Highlands West,"[35.7174213, -78.78295592311633]",35.7174213,-78.78295592311633
Cary,Highlands on The Bluffs,"[35.72196365, -78.7745524223508]",35.72196365,-78.7745524223508
Cary,Highlands on The Lake,"[nan, nan]",,
Cary,Hilliard Forest,"[35.80970705, -78.88955148031303]",35.80970705,-78.88955148031303
Cary,Hillsdale Forest,"[35.7601265, -78.75726732857055]",35.7601265,-78.75726732857055
Cary,Holloway,"[35.781684049999996, -78.81716958419707]",35.781684049999996,-78.81716958419707
Cary,Homestead,"[35.81521635, -78.78010405882858]",35.81521635,-78.78010405882858
Cary,Hortons Creek,"[nan, nan]",,
Cary,Hunt at Green Level Crossing,"[nan, nan]",,
Cary,Hunter Creek Townhomes,"[nan, nan]",,
Cary,Hunter Park,"[35.784415, -78.77598725685864]",35.784415,-78.77598725685864
Cary,Hunter Street,"[35.7850785, -78.7754256]",35.7850785,-78.7754256
Cary,Huntsmoor,"[35.7818392, -78.83429541616006]",35.7818392,-78.83429541616006
Cary,Indian Wells,"[nan, nan]",,
Cary,Iron Gate,"[35.78090255, -78.76879364168317]",35.78090255,-78.76879364168317
Cary,Ivy Creek,"[35.5431297, -78.75989875426845]",35.5431297,-78.75989875426845
Cary,Ivy Meadows,"[35.77298505, -78.75561074223735]",35.77298505,-78.75561074223735
Cary,Jason Court,"[35.7800387, -78.7972749]",35.7800387,-78.7972749
Cary,Kenilworth,"[35.779938200000004, -78.83527598943856]",35.779938200000004,-78.83527598943856
Cary,Kensington at Regency,"[35.7120111, -78.80002523947789]",35.7120111,-78.80002523947789
Cary,Kilarney Pointe,"[35.759031050000004, -78.82397553637307]",35.759031050000004,-78.82397553637307
Cary,Kildaire Farms,"[35.762374, -78.7913949]",35.762374,-78.7913949
Cary,Kings Wood,"[35.7958375, -78.7767785946748]",35.7958375,-78.7767785946748
Cary,Kingsmill,"[35.75771355, -78.79900018939482]",35.75771355,-78.79900018939482
Cary,Kistler Court,"[35.8147766, -78.77219995931776]",35.8147766,-78.77219995931776
Cary,Krendle Woods,"[35.785792349999994, -78.78457888394749]",35.785792349999994,-78.78457888394749
Cary,Kurtsbrook,"[nan, nan]",,
Cary,Lake Wellingborough,"[35.7493031, -78.76366982338715]",35.7493031,-78.76366982338715
Cary,Lakepoint Village,"[nan, nan]",,
Cary,Lakepointe at Lochmere,"[35.73594705, -78.772324144901]",35.73594705,-78.772324144901
Cary,Lakeridge Townhomes,"[35.81510805, -78.85851551392565]",35.81510805,-78.85851551392565
Cary,Lakeside at Chimney Rise,"[nan, nan]",,
Cary,Landsdowne,"[35.7887542, -78.87430952038734]",35.7887542,-78.87430952038734
Cary,Legacy at Carpenter Village,"[35.8263343, -78.86021426857127]",35.8263343,-78.86021426857127
Cary,Lexington Park at Amberly,"[35.8223393, -78.91533538669975]",35.8223393,-78.91533538669975
Cary,Linville Ridge,"[35.94575675, -78.69523973070682]",35.94575675,-78.69523973070682
Cary,Linwood,"[35.7883046, -78.7811964]",35.7883046,-78.7811964
Cary,Lions Gate at Regency,"[35.72641345, -78.7907850758404]",35.72641345,-78.7907850758404
Cary,Lochaven,"[35.776531750000004, -78.79630013718861]",35.776531750000004,-78.79630013718861
Cary,Lochbain,"[35.7281826, -78.77947989613014]",35.7281826,-78.77947989613014
Cary,Lochmere,"[35.73215225, -78.75956357061517]",35.73215225,-78.75956357061517
Cary,Lochridge Cluster,"[35.73258525, -78.77654862078208]",35.73258525,-78.77654862078208
Cary,Lochside,"[35.7390714, -78.76232379759685]",35.7390714,-78.76232379759685
Cary,Lochview South,"[35.726996299999996, -78.77200799058728]",35.726996299999996,-78.77200799058728
Cary,Lochwinds,"[35.732844549999996, -78.77278047324054]",35.732844549999996,-78.77278047324054
Cary,Macarthur Park,"[35.773564949999994, -78.84078793736305]",35.773564949999994,-78.84078793736305
Cary,Macdonald Woods,"[35.754386, -78.76718951828197]",35.754386,-78.76718951828197
Cary,Macgregor,"[35.7365412, -78.8055623]",35.7365412,-78.8055623
Cary,Madison Oaks,"[35.7941134, -78.79722393158175]",35.7941134,-78.79722393158175
Cary,Madison Place,"[35.8158942, -78.8527222567919]",35.8158942,-78.8527222567919
Cary,Magnolia Estates,"[35.8213312, -78.86636857623887]",35.8213312,-78.86636857623887
Cary,Magnolia Woods,"[35.718173, -78.7931897229184]",35.718173,-78.7931897229184
Cary,Martin,"[35.7883046, -78.7811964]",35.7883046,-78.7811964
Cary,Matchbox Village,"[nan, nan]",,
Cary,Maynard Forest,"[35.7888264, -78.7644517]",35.7888264,-78.7644517
Cary,Maynard Oaks,"[35.7626453, -78.76656348958575]",35.7626453,-78.76656348958575
Cary,Maynard Summit Townhomes,"[nan, nan]",,
Chapel Hill,Arbor Lea,"[nan, nan]",,
Chapel Hill,Beaver Dam,"[nan, nan]",,
Chapel Hill,Beechwood Cove,"[nan, nan]",,
Chapel Hill,Big Woods Hills,"[nan, nan]",,
Chapel Hill,Big Woods North,"[nan, nan]",,
Chapel Hill,Booth Mtn,"[nan, nan]",,
Chapel Hill,Boothe Hill,"[nan, nan]",,
Chapel Hill,Caldwell Woods,"[nan, nan]",,
Chapel Hill,Carolina Meadows,"[nan, nan]",,
Chapel Hill,Cedar Village,"[nan, nan]",,
Chapel Hill,Chatham Development,"[nan, nan]",,
Chapel Hill,Chatham Downs,"[nan, nan]",,
Chapel Hill,Clearwater Lake,"[nan, nan]",,
Chapel Hill,Cole Place,"[nan, nan]",,
Chapel Hill,Cottages at Stonegate,"[nan, nan]",,
Chapel Hill,Daniel Ridge,"[nan, nan]",,
Chapel Hill,Downing Creek,"[nan, nan]",,
Chapel Hill,Edwards Mountain,"[nan, nan]",,
Chapel Hill,Edwards Ridge,"[nan, nan]",,
Chapel Hill,Govenors Club,"[nan, nan]",,
Chapel Hill,Govenors Forest,"[nan, nan]",,
Chapel Hill,Govenors Park,"[nan, nan]",,
Chapel Hill,Govenors Square,"[nan, nan]",,
Chapel Hill,Govenors Village,"[nan, nan]",,
Chapel Hill,Herndon Woods,"[nan, nan]",,
Chapel Hill,Hidden Oaks,"[nan, nan]",,
Chapel Hill,Hidden Valley,"[nan, nan]",,
Chapel Hill,Highland Estates,"[nan, nan]",,
Chapel Hill,Highland Forest,"[nan, nan]",,
Chapel Hill,Highland Pond,"[nan, nan]",,
Chapel Hill,Holt,"[nan, nan]",,
Chapel Hill,Homestead-Legacy,"[nan, nan]",,
Chapel Hill,Jones Branch,"[nan, nan]",,
Chapel Hill,Jordan Hills,"[nan, nan]",,
Chapel Hill,Lystra Road Estates,"[nan, nan]",,
Chapel Hill,MacGregor Woods,"[nan, nan]",,
Chapel Hill,Morehead Forest,"[35.913904, -79.0513636]",35.913904,-79.0513636
Chapel Hill,North West Williams,"[nan, nan]",,
Chapel Hill,Oakwood,"[35.915533749999994, -79.02193183019163]",35.915533749999994,-79.02193183019163
Chapel Hill,Pleasant Hills,"[nan, nan]",,
Chapel Hill,Polks Landing,"[nan, nan]",,
Chapel Hill,Ridge Springs,"[33.6870147, -84.7159505]",33.6870147,-84.7159505
Chapel Hill,Saddle Ridge,"[nan, nan]",,
Chapel Hill,Scarlet Oaks,"[nan, nan]",,
Chapel Hill,Shotts Farm,"[nan, nan]",,
Chapel Hill,Stonebrook,"[nan, nan]",,
Chapel Hill,The Glades,"[nan, nan]",,
Chapel Hill,The Preserve,"[nan, nan]",,
Chapel Hill,Thompson Creek,"[nan, nan]",,
Chapel Hill,Tryon Courte,"[nan, nan]",,
Chapel Hill,Valley Meadow,"[nan, nan]",,
Chapel Hill,Walker Falls,"[nan, nan]",,
Chapel Hill,Wilkinson Creek,"[nan, nan]",,
Chapel Hill,Wilkinson Park,"[nan, nan]",,
Chapel Hill,Williams,"[nan, nan]",,
Chapel Hill,Williams Corner,"[nan, nan]",,
Chapel Hill,Windsor Road,"[nan, nan]",,
Chapel Hill,Woodbrige,"[nan, nan]",,
Apex,Abbington,"[nan, nan]",,
Apex,Airington,"[nan, nan]",,
Apex,Allendale Acres,"[nan, nan]",,
Apex,Amherst,"[35.73150565, -78.86675333747692]",35.73150565,-78.86675333747692
Apex,Amherst,"[35.73150565, -78.86675333747692]",35.73150565,-78.86675333747692
Apex,Amity Fields,"[nan, nan]",,
Apex,Arbor Commons Townhomes,"[nan, nan]",,
Apex,Autumn Range,"[35.7328281, -78.9275629]",35.7328281,-78.9275629
Apex,Bayfield Run,"[nan, nan]",,
Apex,Beaver Creek,"[35.7300333, -78.8946157]",35.7300333,-78.8946157
Apex,Beaver Creek Crossings,"[nan, nan]",,
Apex,Beckett Crossing,"[35.7410266, -78.87920824007594]",35.7410266,-78.87920824007594
Apex,Beckwith Farms,"[nan, nan]",,
Apex,Bella Casa,"[nan, nan]",,
Apex,Bella Serra,"[nan, nan]",,
Apex,Belle Point,"[nan, nan]",,
Apex,Belle Ridge,"[nan, nan]",,
Apex,Belle Ridge North,"[nan, nan]",,
Apex,Belmont,"[-33.030954, 151.6643566]",-33.030954,151.6643566
Apex,Belmont Estates,"[nan, nan]",,
Apex,Bladestone,"[35.737238000000005, -78.85123108221808]",35.737238000000005,-78.85123108221808
Apex,Bradley,"[35.71431165, -78.8576636760568]",35.71431165,-78.8576636760568
Apex,Briarwood Farms,"[nan, nan]",,
Apex,Brighton Woods,"[nan, nan]",,
Apex,Brittany Trace,"[35.73478795, -78.85263947889405]",35.73478795,-78.85263947889405
Apex,Brookfield,"[35.7427424, -78.84061383155074]",35.7427424,-78.84061383155074
Apex,Brookshire,"[nan, nan]",,
Apex,Buckingham,"[35.73535, -78.82488904870038]",35.73535,-78.82488904870038
Apex,Bungalow Park at Scotts Mills,"[nan, nan]",,
Apex,Burnside,"[nan, nan]",,
Apex,Caitlin Pond,"[nan, nan]",,
Apex,Cameron Park,"[35.732406999999995, -78.87324957106266]",35.732406999999995,-78.87324957106266
Apex,Carriage Downs,"[35.741975749999995, -78.87421059481832]",35.741975749999995,-78.87421059481832
Apex,Carriage Village,"[nan, nan]",,
Apex,Cary Oaks,"[nan, nan]",,
Apex,Castlereagh,"[nan, nan]",,
Apex,Castlewood,"[nan, nan]",,
Apex,Center Heights,"[35.730105449999996, -78.84259262504871]",35.730105449999996,-78.84259262504871
Apex,Center Park,"[35.7308065, -78.84418042088927]",35.7308065,-78.84418042088927
Apex,Centerfield,"[nan, nan]",,
Apex,Chapel Ridge,"[nan, nan]",,
Apex,Chapel View Farms,"[nan, nan]",,
Apex,Chari Heights,"[nan, nan]",,
Apex,Charleston Village,"[35.762013249999995, -78.8668923062161]",35.762013249999995,-78.8668923062161
Apex,Chatham Glenn,"[nan, nan]",,
Apex,Churchill Estates,"[nan, nan]",,
Apex,Cityside Townhomes,"[nan, nan]",,
Apex,Clairmont,"[35.7261839, -78.84151223870434]",35.7261839,-78.84151223870434
Apex,Colvin Estates,"[nan, nan]",,
Apex,Cooke,"[35.72348035, -78.8497717400563]",35.72348035,-78.8497717400563
Apex,Copperleaf,"[nan, nan]",,
Apex,Courtyard at Salem Oaks,"[nan, nan]",,
Apex,Creeks Bend,"[nan, nan]",,
Apex,Creekside,"[35.7441596, -78.884581]",35.7441596,-78.884581
Apex,Creekside Park,"[nan, nan]",,
Apex,Creekwood Bluffs,"[nan, nan]",,
Apex,Crocketts Ridge,"[nan, nan]",,
Apex,Crooked Brook,"[nan, nan]",,
Apex,Crowsdale,"[nan, nan]",,
Apex,Damont Hills,"[35.723554, -78.84237511878398]",35.723554,-78.84237511878398
Apex,Deerfield Park,"[nan, nan]",,
Apex,Denman Woods,"[nan, nan]",,
Apex,Dogwood Acres,"[35.7369119, -78.85697250768399]",35.7369119,-78.85697250768399
Apex,Dogwood Ridge,"[35.73240695, -78.87888723315169]",35.73240695,-78.87888723315169
Apex,Eagles Nest,"[nan, nan]",,
Apex,Elizabeth Woods,"[nan, nan]",,
Apex,Englewood Forest,"[nan, nan]",,
Apex,Fair Oaks,"[nan, nan]",,
Apex,Fairstone,"[nan, nan]",,
Apex,Fairview Road,"[35.73632155, -78.85911466179542]",35.73632155,-78.85911466179542
Apex,Fairview Wooded Acres,"[nan, nan]",,
Apex,Falcons Reach,"[nan, nan]",,
Apex,Farrells Creek,"[nan, nan]",,
Apex,Forest Springs,"[nan, nan]",,
Apex,Friendship Acres,"[nan, nan]",,
Apex,Germaine Street,"[nan, nan]",,
Apex,Gilchrist Landing,"[nan, nan]",,
Apex,Glen Arbor,"[nan, nan]",,
Apex,Glen Arbor,"[nan, nan]",,
Apex,Glendale,"[35.7325352, -78.8505516]",35.7325352,-78.8505516
Apex,Golders Green,"[nan, nan]",,
Apex,Green Level Farms,"[nan, nan]",,
Apex,Green Plains,"[nan, nan]",,
Apex,Green at Scotts Mill,"[35.72562915, -78.87180936908189]",35.72562915,-78.87180936908189
Apex,Greenbrier,"[32.499085, -84.981879]",32.499085,-84.981879
Apex,Greenwood Acres,"[nan, nan]",,
Apex,Greg Penny,"[nan, nan]",,
Apex,Grenadier,"[nan, nan]",,
Apex,Greyhawk,"[nan, nan]",,
Apex,Groves,"[35.727934649999995, -78.83257770074519]",35.727934649999995,-78.83257770074519
Apex,Gypsy Woods,"[nan, nan]",,
Apex,Haddon Hall,"[35.74330795, -78.86277348403576]",35.74330795,-78.86277348403576
Apex,Haddon Place,"[35.7429161, -78.85381493939386]",35.7429161,-78.85381493939386
Apex,Hallmark,"[35.7440702, -78.8733334]",35.7440702,-78.8733334
Apex,Halstead,"[nan, nan]",,
Apex,Heatherwood Townhomes,"[35.737395199999995, -78.83197584612454]",35.737395199999995,-78.83197584612454
Apex,Heavner Tract,"[nan, nan]",,
Apex,Heritage Oaks,"[nan, nan]",,
Apex,Herndon Estates,"[nan, nan]",,
Apex,Hickory Creek,"[nan, nan]",,
Apex,Hickory Trace,"[nan, nan]",,
Apex,Highland Creek,"[nan, nan]",,
Apex,Highland Farms,"[nan, nan]",,
Apex,Hillcrest,"[35.7325352, -78.8505516]",35.7325352,-78.8505516
Apex,Holland Crossings,"[nan, nan]",,
Apex,Holland Farm,"[nan, nan]",,
Apex,Holly Hill,"[nan, nan]",,
Apex,Holly Run,"[nan, nan]",,
Apex,Hollybrook,"[nan, nan]",,
Apex,Homestead Park,"[nan, nan]",,
Apex,Howell,"[nan, nan]",,
Apex,Hunter Valley,"[35.73754725, -78.86011587258497]",35.73754725,-78.86011587258497
Apex,Indian Hills,"[nan, nan]",,
Apex,Indian Trails,"[nan, nan]",,
Apex,Iron Gate,"[nan, nan]",,
Apex,Ivory Hills,"[nan, nan]",,
Apex,James Street Station,"[35.71983115, -78.85995258689584]",35.71983115,-78.85995258689584
Apex,Jamison Park,"[nan, nan]",,
Apex,Jenmar Acres,"[nan, nan]",,
Apex,Justice Heights,"[35.7272042, -78.86236340200477]",35.7272042,-78.86236340200477
Apex,Kelly Glen,"[35.72605305, -78.89026061028909]",35.72605305,-78.89026061028909
Apex,Kildaire Estates,"[nan, nan]",,
Apex,Kilt Valley,"[nan, nan]",,
Apex,Kirkwood,"[nan, nan]",,
Apex,Knollwood,"[35.74423995, -78.83114382355473]",35.74423995,-78.83114382355473
Apex,L'Hermitage at Beaver Creek,"[nan, nan]",,
Apex,Lakefield,"[35.7286531, -78.84294506399144]",35.7286531,-78.84294506399144
Apex,Lands Helton Homes,"[nan, nan]",,
Apex,Laurel Park,"[nan, nan]",,
Apex,Les Arbres,"[nan, nan]",,
Apex,Lexington,"[35.71287155, -78.85548091301632]",35.71287155,-78.85548091301632
Apex,Lynnhaven,"[nan, nan]",,
Apex,Madden Crossing,"[nan, nan]",,
Apex,Mannsfield,"[nan, nan]",,
Apex,Markham Plantation,"[nan, nan]",,
Apex,Maynards Way,"[nan, nan]",,
Apex,Meadow Lake,"[nan, nan]",,
Apex,Meadow Lake Farms,"[nan, nan]",,
Apex,Merion,"[nan, nan]",,
Apex,Milton Teresa Clowers,"[nan, nan]",,
Apex,Miramonte,"[35.6897084, -78.82676562630553]",35.6897084,-78.82676562630553
Apex,Montclair,"[35.766498, -78.86125922207852]",35.766498,-78.86125922207852
Apex,New Hope Estates,"[nan, nan]",,
Apex,Newbury Park,"[nan, nan]",,
Apex,North East New Hope,"[nan, nan]",,
Apex,Oak Chase,"[nan, nan]",,
Apex,Old Mill Village,"[35.731947399999996, -78.84233545822612]",35.731947399999996,-78.84233545822612
Apex,Old Pierce Place,"[nan, nan]",,
Apex,Old Sturbridge Village,"[nan, nan]",,
Apex,Old Thompson Creek,"[nan, nan]",,
Apex,Olive Farms,"[nan, nan]",,
Apex,Orchard Knoll,"[nan, nan]",,
Apex,Oxford Greene,"[nan, nan]",,
Apex,Parkway Station,"[nan, nan]",,
Apex,Patricia Edwards,"[nan, nan]",,
Apex,Paynes Landing,"[nan, nan]",,
Apex,Peakway Village,"[35.7351264, -78.86938489484899]",35.7351264,-78.86938489484899
Apex,Pearson Farms,"[35.73393755, -78.88394395924333]",35.73393755,-78.88394395924333
Apex,Pebblestone,"[nan, nan]",,
Apex,Perry Farms,"[35.7192804, -78.85133168422875]",35.7192804,-78.85133168422875
Apex,Perry Hills,"[35.719962699999996, -78.85469280908671]",35.719962699999996,-78.85469280908671
Apex,Perry Village,"[35.722306700000004, -78.84868162374198]",35.722306700000004,-78.84868162374198
Apex,Pinefield,"[nan, nan]",,
Apex,Pleasant Plains,"[nan, nan]",,
Apex,Pricewood Farms,"[nan, nan]",,
Apex,Ramblewood,"[nan, nan]",,
Apex,Rancho Verde,"[nan, nan]",,
Apex,Reedy Creek Farms,"[nan, nan]",,
Apex,Rollingwood Estates,"[nan, nan]",,
Apex,Rose Garden,"[35.721940000000004, -78.85114894598607]",35.721940000000004,-78.85114894598607
Apex,Royal Senter Ridge,"[nan, nan]",,
Apex,Running Cedar,"[nan, nan]",,
Apex,Rustic Mill,"[nan, nan]",,
Apex,Saint James Village,"[nan, nan]",,
Apex,Salem Creek Townhomes,"[nan, nan]",,
Apex,Salem Oaks,"[35.73915845, -78.85039696178839]",35.73915845,-78.85039696178839
Apex,Salem Woods,"[nan, nan]",,
Apex,Sancroft,"[nan, nan]",,
Apex,Saponi Hills,"[nan, nan]",,
Apex,Sawgrass,"[nan, nan]",,
Apex,Sawyers Mill,"[nan, nan]",,
Apex,Scots Laurel,"[nan, nan]",,
Apex,Scotts Mill,"[35.72754005, -78.88376018969046]",35.72754005,-78.88376018969046
Apex,Seagroves Farm,"[35.728981700000006, -78.82651532167296]",35.728981700000006,-78.82651532167296
Apex,Sedgemoor,"[51.2257492, -2.986514]",51.2257492,-2.986514
Apex,Shadow Creek,"[nan, nan]",,
Apex,Shepherds Vineyard,"[35.73885525, -78.82907557359269]",35.73885525,-78.82907557359269
Apex,Sleepy Valley,"[nan, nan]",,
Apex,South Lake,"[nan, nan]",,
Apex,South Pointe,"[nan, nan]",,
Apex,Southwoods,"[nan, nan]",,
Apex,Sterling at Buckhingham,"[nan, nan]",,
Apex,Stone Point,"[nan, nan]",,
Apex,Stonebridge,"[nan, nan]",,
Apex,Stratford at Abbington,"[nan, nan]",,
Apex,Sugarland Run,"[35.724724699999996, -78.86197580710436]",35.724724699999996,-78.86197580710436
Apex,Summer Chill,"[nan, nan]",,
Apex,Summer Oaks,"[nan, nan]",,
Apex,Summer Oaks Ph2,"[nan, nan]",,
Apex,Summercrest,"[nan, nan]",,
